DATAFLOW,LAST UPDATE,freq,unit,hhtyp,incgrp,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Greece,2012,0.5,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Greece,2013,1.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Greece,2014,0.6,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Greece,2015,0.7,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Greece,2016,0.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Greece,2017,0.4,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Greece,2018,0.6,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Greece,2019,0.6,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Greece,2020,0.5,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Spain,2004,0.4,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Spain,2005,0.6,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Spain,2006,0.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Spain,2007,1.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Spain,2008,0.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Spain,2009,0.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Spain,2010,0.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Spain,2011,0.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Spain,2012,0.1,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Spain,2013,0.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Spain,2014,0.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Spain,2015,0.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Spain,2016,0.5,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Spain,2017,0.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Spain,2018,0.1,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Spain,2019,0.4,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Spain,2020,0.1,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2012,6.3,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2013,6.3,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2014,6.0,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2015,6.0,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2016,5.7,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2017,5.2,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2018,5.3,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2019,5.1,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,European Union - 27 countries (2007-2013),2007,8.9,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,European Union - 27 countries (2007-2013),2008,8.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,European Union - 27 countries (2007-2013),2009,7.6,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,European Union - 27 countries (2007-2013),2010,7.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,European Union - 27 countries (2007-2013),2011,6.6,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,European Union - 27 countries (2007-2013),2012,6.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,European Union - 27 countries (2007-2013),2013,6.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,European Union - 27 countries (2007-2013),2014,6.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,European Union - 27 countries (2007-2013),2015,6.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,European Union - 27 countries (2007-2013),2016,5.7,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,European Union - 27 countries (2007-2013),2017,5.2,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,European Union - 27 countries (2007-2013),2018,5.3,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,European Union - 27 countries (2007-2013),2019,5.1,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,European Union - 27 countries (from 2020),2010,8.0,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,European Union - 27 countries (from 2020),2011,7.5,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,European Union - 27 countries (from 2020),2012,7.2,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,European Union - 27 countries (from 2020),2013,7.1,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,European Union - 27 countries (from 2020),2014,6.8,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,European Union - 27 countries (from 2020),2015,6.8,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,European Union - 27 countries (from 2020),2016,6.4,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,European Union - 27 countries (from 2020),2017,6.0,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,European Union - 27 countries (from 2020),2018,5.9,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,European Union - 27 countries (from 2020),2019,5.7,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,European Union - 27 countries (from 2020),2020,5.1,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,European Union - 28 countries (2013-2020),2010,6.9,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,European Union - 28 countries (2013-2020),2011,6.6,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,European Union - 28 countries (2013-2020),2012,6.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,European Union - 28 countries (2013-2020),2013,6.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,European Union - 28 countries (2013-2020),2014,6.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,European Union - 28 countries (2013-2020),2015,6.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,European Union - 28 countries (2013-2020),2016,5.7,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,European Union - 28 countries (2013-2020),2017,5.2,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,European Union - 28 countries (2013-2020),2018,5.3,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,European Union - 28 countries (2013-2020),2019,5.1,e,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Finland,2004,1.4,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Finland,2005,2.4,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Finland,2006,1.7,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Finland,2007,2.1,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Finland,2008,1.4,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Finland,2009,1.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Finland,2010,1.5,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Finland,2011,1.6,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Finland,2012,1.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Finland,2013,1.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Finland,2014,0.9,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Finland,2015,0.9,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Finland,2016,0.8,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Finland,2017,0.6,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Finland,2018,0.4,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Finland,2019,0.5,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Finland,2020,0.6,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,France,2004,2.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,France,2005,1.5,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,France,2006,1.4,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,France,2007,1.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,France,2008,1.1,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,France,2009,1.1,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,France,2010,0.8,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,France,2011,0.7,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,France,2012,0.7,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,France,2013,0.8,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,France,2014,0.8,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,France,2015,0.7,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,France,2016,1.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,France,2017,1.1,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,France,2018,0.5,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,France,2019,0.5,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,France,2020,0.3,b,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Croatia,2010,0.8,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Croatia,2011,4.9,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Croatia,2012,6.8,b,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Croatia,2013,6.5,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Croatia,2014,5.5,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Croatia,2015,5.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Croatia,2016,5.5,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Croatia,2017,4.6,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Croatia,2018,4.1,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Croatia,2019,3.4,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Croatia,2020,2.8,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Hungary,2005,20.6,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Hungary,2006,13.9,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Hungary,2007,12.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Hungary,2008,12.8,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Hungary,2009,16.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Hungary,2010,18.1,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Hungary,2011,15.4,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Hungary,2012,19.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Hungary,2013,16.9,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Hungary,2014,17.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Hungary,2015,14.8,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Hungary,2016,14.8,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Hungary,2017,9.8,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Hungary,2018,13.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Hungary,2019,10.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Hungary,2020,7.6,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Ireland,2003,1.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Ireland,2004,1.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Ireland,2005,0.8,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Ireland,2006,0.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Ireland,2007,0.7,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Ireland,2008,0.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Ireland,2009,0.6,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Ireland,2010,0.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Ireland,2011,2.9,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Ireland,2012,0.6,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Ireland,2013,0.7,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Ireland,2014,0.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Ireland,2015,0.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Ireland,2016,0.6,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Ireland,2017,0.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Ireland,2018,0.1,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Ireland,2019,0.0,b,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Ireland,2020,0.1,bu,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Iceland,2004,0.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Iceland,2005,0.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Iceland,2006,0.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Iceland,2007,0.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Iceland,2008,0.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Iceland,2009,0.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Iceland,2010,0.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Iceland,2011,0.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Iceland,2012,0.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Iceland,2013,0.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Iceland,2014,0.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Iceland,2015,0.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Iceland,2016,0.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Iceland,2017,0.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Iceland,2018,0.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Iceland,2019,0.0,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Italy,2004,0.4,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Italy,2005,0.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Italy,2006,0.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Italy,2007,0.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Italy,2008,0.1,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Italy,2009,0.1,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Italy,2010,0.1,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Italy,2011,0.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Italy,2012,0.2,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Italy,2013,0.3,,
ESTAT:SDG_06_10(1.0),03/06/24 23:00:00,Annual,Percentage,Total,Below 60% of median equivalised income,Total,Total,Italy,2014,0.0,,
