DATAFLOW,LAST UPDATE,freq,watpol,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Portugal,2015,16.76,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Portugal,2016,19.32,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Portugal,2017,18.46,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Portugal,2018,18.28,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Portugal,2019,17.99,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Portugal,2020,21.47,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Portugal,2021,22.56,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Portugal,2022,23.42,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Serbia,2000,4.84,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Serbia,2001,4.84,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Serbia,2002,4.84,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Serbia,2003,4.84,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Serbia,2004,2.78,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Serbia,2005,5.15,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Serbia,2006,7.08,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Serbia,2007,3.38,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Serbia,2008,4.15,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Serbia,2009,3.80,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Serbia,2010,2.36,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Serbia,2011,2.47,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Serbia,2012,1.90,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Serbia,2013,5.20,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Serbia,2014,8.43,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Serbia,2015,13.10,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Serbia,2016,16.89,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Serbia,2017,11.58,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Serbia,2018,7.56,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Serbia,2019,7.55,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Serbia,2020,11.60,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Serbia,2021,10.95,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Serbia,2022,7.42,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Slovenia,2000,15.00,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Slovenia,2001,17.21,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Slovenia,2002,18.80,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Slovenia,2003,16.58,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Slovenia,2004,17.68,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Slovenia,2005,17.71,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Slovenia,2006,18.92,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Slovenia,2007,14.50,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Slovenia,2008,14.90,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Slovenia,2009,14.80,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Slovenia,2010,14.09,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Slovenia,2011,13.84,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Slovenia,2012,13.57,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Slovenia,2013,14.86,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Slovenia,2014,13.85,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Slovenia,2015,12.84,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Slovenia,2016,14.18,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Slovenia,2017,13.31,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Slovenia,2018,14.38,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Slovenia,2019,12.58,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Slovenia,2020,12.45,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Slovenia,2021,14.05,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Slovenia,2022,12.99,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Slovakia,2000,19.34,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Slovakia,2001,20.21,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Slovakia,2002,15.17,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Slovakia,2003,14.42,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Slovakia,2004,21.84,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Slovakia,2005,19.68,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Slovakia,2006,21.20,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Slovakia,2007,18.39,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Slovakia,2008,18.98,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Slovakia,2009,19.03,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Slovakia,2010,24.69,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Slovakia,2011,14.24,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Slovakia,2012,15.92,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Slovakia,2013,20.10,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Slovakia,2014,17.95,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Slovakia,2015,19.85,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Slovakia,2016,16.17,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Slovakia,2017,15.87,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Slovakia,2018,18.01,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Slovakia,2019,16.25,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Slovakia,2020,18.87,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Slovakia,2021,18.08,,
ESTAT:SDG_06_40(1.0),27/01/25 23:00:00,Annual,Nitrate in groundwater,Milligrams per litre,Slovakia,2022,18.74,,
