DATAFLOW,LAST UPDATE,freq,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Slovenia,2020,99.377,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Slovenia,2021,99.440,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Slovenia,2022,99.459,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Slovenia,2023,99.419,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Slovakia,2000,98.796,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Slovakia,2001,91.851,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Slovakia,2002,100.063,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Slovakia,2003,97.049,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Slovakia,2004,103.261,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Slovakia,2005,97.481,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Slovakia,2006,96.560,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Slovakia,2007,97.864,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Slovakia,2008,96.311,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Slovakia,2009,108.579,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Slovakia,2010,99.925,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Slovakia,2011,104.800,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Slovakia,2012,89.813,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Slovakia,2013,95.337,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Slovakia,2014,104.812,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Slovakia,2015,95.052,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Slovakia,2016,92.848,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Slovakia,2017,105.587,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Slovakia,2018,89.556,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Slovakia,2019,136.632,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Slovakia,2020,88.052,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Slovakia,2021,69.040,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Slovakia,2022,137.285,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Slovakia,2023,105.668,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Türkiye,2000,95.358,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Türkiye,2001,98.846,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Türkiye,2002,97.319,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Türkiye,2003,97.528,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Türkiye,2004,96.863,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Türkiye,2005,97.112,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Türkiye,2006,96.942,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Türkiye,2007,97.842,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Türkiye,2008,100.200,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Türkiye,2009,100.083,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Türkiye,2010,98.059,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Türkiye,2011,96.600,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Türkiye,2012,100.116,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Türkiye,2013,97.755,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Türkiye,2014,99.588,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Türkiye,2015,99.947,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Türkiye,2016,98.293,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Türkiye,2017,101.663,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Türkiye,2018,99.583,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Türkiye,2019,98.788,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Türkiye,2020,98.580,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Türkiye,2021,97.767,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Türkiye,2022,105.957,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,United Kingdom,2000,-10.653,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,United Kingdom,2001,-9.625,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,United Kingdom,2002,-8.134,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,United Kingdom,2003,-8.176,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,United Kingdom,2004,1.669,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,United Kingdom,2005,6.988,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,United Kingdom,2006,11.784,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,United Kingdom,2007,20.287,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,United Kingdom,2008,26.103,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,United Kingdom,2009,33.168,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,United Kingdom,2010,39.970,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,United Kingdom,2011,46.231,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,United Kingdom,2012,49.268,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,United Kingdom,2013,51.591,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,United Kingdom,2014,46.612,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,United Kingdom,2015,43.346,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,United Kingdom,2016,46.024,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,United Kingdom,2017,45.160,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,United Kingdom,2018,49.358,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,United Kingdom,2019,49.837,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Kosovo*,2000,0.000,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Kosovo*,2001,0.000,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Kosovo*,2002,0.000,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Kosovo*,2003,0.000,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Kosovo*,2004,0.000,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Kosovo*,2005,0.000,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Kosovo*,2006,0.000,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Kosovo*,2007,0.000,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Kosovo*,2008,0.000,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Kosovo*,2009,0.000,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Kosovo*,2010,0.000,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Kosovo*,2011,0.000,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Kosovo*,2012,0.000,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Kosovo*,2013,0.000,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Kosovo*,2014,0.000,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Kosovo*,2015,0.000,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Kosovo*,2016,0.000,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Kosovo*,2017,0.000,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Kosovo*,2018,0.000,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Kosovo*,2019,0.000,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Kosovo*,2020,0.000,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Kosovo*,2021,0.000,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Natural gas,Percentage,Kosovo*,2022,0.000,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Albania,2000,69.526,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Albania,2001,71.513,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Albania,2002,69.848,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Albania,2003,72.627,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Albania,2004,69.859,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Albania,2005,72.185,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Albania,2006,58.682,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Albania,2007,57.810,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Albania,2008,62.829,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Albania,2009,61.658,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Albania,2010,47.637,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Albania,2011,30.864,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Albania,2012,2.005,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Albania,2013,26.113,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Albania,2014,23.111,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Albania,2015,6.395,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Albania,2016,26.408,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Albania,2017,40.254,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Albania,2018,33.284,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Albania,2019,28.314,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Albania,2020,37.375,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Albania,2021,37.316,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Albania,2022,46.006,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Austria,2000,89.043,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Austria,2001,89.096,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Austria,2002,93.789,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Austria,2003,93.570,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Austria,2004,94.849,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Austria,2005,92.053,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Austria,2006,95.690,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Austria,2007,91.951,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Austria,2008,92.869,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Austria,2009,91.548,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Austria,2010,90.413,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Austria,2011,92.321,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Austria,2012,92.244,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Austria,2013,92.439,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Austria,2014,91.424,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Austria,2015,93.843,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Austria,2016,91.806,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Austria,2017,92.216,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Austria,2018,93.986,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Austria,2019,95.658,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Austria,2020,97.490,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Austria,2021,90.370,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Austria,2022,94.709,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Austria,2023,96.231,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Bosnia and Herzegovina,2014,96.591,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Bosnia and Herzegovina,2015,104.760,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Bosnia and Herzegovina,2016,104.837,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Bosnia and Herzegovina,2017,100.316,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Bosnia and Herzegovina,2018,97.049,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Bosnia and Herzegovina,2019,93.188,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Bosnia and Herzegovina,2020,99.811,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Bosnia and Herzegovina,2021,96.236,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Bosnia and Herzegovina,2022,99.965,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Belgium,2000,100.157,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Belgium,2001,100.821,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Belgium,2002,98.924,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Belgium,2003,100.801,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Belgium,2004,99.813,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Belgium,2005,100.759,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Belgium,2006,100.778,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Belgium,2007,97.391,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Belgium,2008,101.262,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Belgium,2009,99.182,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Belgium,2010,101.319,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Belgium,2011,100.535,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Belgium,2012,99.213,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Belgium,2013,101.920,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Belgium,2014,100.992,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Belgium,2015,103.780,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Belgium,2016,98.694,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Belgium,2017,97.055,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Belgium,2018,100.677,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Belgium,2019,101.483,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Belgium,2020,102.725,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Belgium,2021,95.826,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Belgium,2022,100.603,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Belgium,2023,100.055,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Bulgaria,2000,96.015,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Bulgaria,2001,98.432,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Bulgaria,2002,98.875,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Bulgaria,2003,97.862,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Bulgaria,2004,98.359,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Bulgaria,2005,102.530,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Bulgaria,2006,99.111,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Bulgaria,2007,100.839,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Bulgaria,2008,99.641,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Bulgaria,2009,101.947,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Bulgaria,2010,101.881,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Bulgaria,2011,98.637,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Bulgaria,2012,97.892,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Bulgaria,2013,104.578,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Bulgaria,2014,98.707,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Bulgaria,2015,101.827,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Bulgaria,2016,100.510,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Bulgaria,2017,101.588,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Bulgaria,2018,95.744,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Bulgaria,2019,102.601,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Bulgaria,2020,97.511,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Bulgaria,2021,97.208,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Bulgaria,2022,106.080,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Bulgaria,2023,101.776,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Cyprus,2000,100.309,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Cyprus,2001,97.540,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Cyprus,2002,102.023,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Cyprus,2003,97.768,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Cyprus,2004,97.809,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Cyprus,2005,102.313,,
ESTAT:SDG_07_50(1.0),19/12/24 23:00:00,Annual,Oil and petroleum products (excluding biofuel portion),Percentage,Cyprus,2006,104.179,,
