DATAFLOW,LAST UPDATE,freq,hhtyp,incgrp,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Greece,2003,37.4,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Greece,2004,32.0,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Greece,2005,30.3,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Greece,2006,24.7,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Greece,2007,29.4,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Greece,2008,29.9,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Greece,2009,36.8,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Greece,2010,38.4,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Greece,2011,38.8,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Greece,2012,47.6,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Greece,2013,48.4,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Greece,2014,52.6,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Greece,2015,50.9,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Greece,2016,52.5,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Greece,2017,45.3,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Greece,2018,41.2,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Greece,2019,34.4,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Greece,2020,39.2,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Greece,2021,36.8,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Greece,2022,38.9,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Greece,2023,39.8,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Spain,2004,17.1,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Spain,2005,17.1,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Spain,2006,21.4,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Spain,2007,17.2,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Spain,2008,13.1,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Spain,2009,15.2,b,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Spain,2010,15.6,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Spain,2011,13.2,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Spain,2012,18.9,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Spain,2013,15.6,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Spain,2014,23.5,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Spain,2015,23.3,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Spain,2016,23.2,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Spain,2017,19.4,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Spain,2018,20.8,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Spain,2019,19.6,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Spain,2020,22.3,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Spain,2021,27.7,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Spain,2022,30.1,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Spain,2023,34.3,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Spain,2024,31.4,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2011,22.0,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2012,24.5,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2013,24.1,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2014,23.5,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2015,22.7,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2016,21.0,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2017,18.4,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2018,17.9,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2019,17.2,e,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,European Union - 27 countries (2007-2013),2007,22.9,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,European Union - 27 countries (2007-2013),2008,20.9,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,European Union - 27 countries (2007-2013),2009,20.5,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,European Union - 27 countries (2007-2013),2010,21.1,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,European Union - 27 countries (2007-2013),2011,22.0,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,European Union - 27 countries (2007-2013),2012,24.5,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,European Union - 27 countries (2007-2013),2013,24.1,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,European Union - 27 countries (2007-2013),2014,23.5,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,European Union - 27 countries (2007-2013),2015,22.7,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,European Union - 27 countries (2007-2013),2016,21.0,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,European Union - 27 countries (2007-2013),2017,18.4,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,European Union - 27 countries (2007-2013),2018,17.9,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,European Union - 27 countries (2007-2013),2019,17.2,e,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,European Union - 27 countries (from 2020),2010,22.4,e,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,European Union - 27 countries (from 2020),2011,23.4,e,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,European Union - 27 countries (from 2020),2012,25.2,e,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,European Union - 27 countries (from 2020),2013,24.5,e,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,European Union - 27 countries (from 2020),2014,23.9,e,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,European Union - 27 countries (from 2020),2015,23.3,e,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,European Union - 27 countries (from 2020),2016,21.8,e,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,European Union - 27 countries (from 2020),2017,19.3,e,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,European Union - 27 countries (from 2020),2018,19.0,e,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,European Union - 27 countries (from 2020),2019,18.2,e,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,European Union - 27 countries (from 2020),2020,18.1,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,European Union - 27 countries (from 2020),2021,16.4,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,European Union - 27 countries (from 2020),2022,20.1,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,European Union - 27 countries (from 2020),2023,22.2,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,European Union - 28 countries (2013-2020),2010,21.1,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,European Union - 28 countries (2013-2020),2011,22.0,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,European Union - 28 countries (2013-2020),2012,24.5,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,European Union - 28 countries (2013-2020),2013,24.1,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,European Union - 28 countries (2013-2020),2014,23.5,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,European Union - 28 countries (2013-2020),2015,22.7,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,European Union - 28 countries (2013-2020),2016,21.0,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,European Union - 28 countries (2013-2020),2017,18.4,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,European Union - 28 countries (2013-2020),2018,17.9,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,European Union - 28 countries (2013-2020),2019,17.2,e,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Finland,2004,3.6,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Finland,2005,4.0,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Finland,2006,4.8,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Finland,2007,2.6,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Finland,2008,4.3,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Finland,2009,3.5,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Finland,2010,3.5,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Finland,2011,3.8,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Finland,2012,3.8,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Finland,2013,2.8,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Finland,2014,3.3,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Finland,2015,3.7,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Finland,2016,3.8,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Finland,2017,2.3,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Finland,2018,3.1,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Finland,2019,4.3,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Finland,2020,2.6,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Finland,2021,4.1,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Finland,2022,3.9,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Finland,2023,3.8,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,France,2004,16.5,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,France,2005,12.9,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,France,2006,15.7,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,France,2007,12.8,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,France,2008,11.5,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,France,2009,15.0,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,France,2010,15.3,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,France,2011,16.9,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,France,2012,15.2,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,France,2013,17.7,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,France,2014,15.0,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,France,2015,16.3,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,France,2016,14.0,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,France,2017,15.0,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,France,2018,15.6,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,France,2019,17.8,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,France,2020,18.5,b,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,France,2021,15.5,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,France,2022,23.5,b,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,France,2023,25.1,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Croatia,2010,18.9,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Croatia,2011,22.5,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Croatia,2012,23.9,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Croatia,2013,24.0,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Croatia,2014,24.3,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Croatia,2015,23.7,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Croatia,2016,21.7,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Croatia,2017,20.3,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Croatia,2018,21.2,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Croatia,2019,19.1,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Croatia,2020,17.5,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Croatia,2021,18.2,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Croatia,2022,21.9,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Croatia,2023,18.1,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Hungary,2005,33.9,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Hungary,2006,26.0,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Hungary,2007,23.7,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Hungary,2008,21.1,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Hungary,2009,16.8,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Hungary,2010,23.2,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Hungary,2011,29.4,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Hungary,2012,35.1,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Hungary,2013,34.0,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Hungary,2014,29.4,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Hungary,2015,24.7,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Hungary,2016,22.7,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Hungary,2017,15.0,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Hungary,2018,19.9,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Hungary,2019,14.0,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Hungary,2020,14.9,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Hungary,2021,16.3,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Hungary,2022,10.0,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Hungary,2023,19.3,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Ireland,2003,8.2,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Ireland,2004,7.8,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Ireland,2005,11.4,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Ireland,2006,10.4,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Ireland,2007,9.9,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Ireland,2008,7.6,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Ireland,2009,10.3,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Ireland,2010,16.0,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Ireland,2011,12.5,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Ireland,2012,16.2,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Ireland,2013,19.5,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Ireland,2014,17.1,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Ireland,2015,18.6,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Ireland,2016,14.8,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Ireland,2017,12.7,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Ireland,2018,11.6,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Ireland,2019,13.6,b,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Ireland,2020,6.8,b,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Ireland,2021,8.3,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Ireland,2022,12.3,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Ireland,2023,13.3,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Iceland,2004,11.5,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Iceland,2005,12.6,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Iceland,2006,13.4,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Iceland,2007,13.2,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Iceland,2008,2.6,b,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Iceland,2009,1.5,,
ESTAT:SDG_07_60(1.0),14/02/25 11:00:00,Annual,Total,Below 60% of median equivalised income,Percentage,Iceland,2010,2.2,,
