DATAFLOW,LAST UPDATE,freq,tra_infr,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Belgium,2003,350,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Belgium,2004,295,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Belgium,2005,255,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Belgium,2006,265,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Belgium,2007,275,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Belgium,2008,274,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Belgium,2009,257,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Belgium,2010,249,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Belgium,2011,285,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Belgium,2012,233,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Belgium,2013,200,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Belgium,2014,231,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Belgium,2015,231,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Belgium,2016,194,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Belgium,2017,203,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Belgium,2018,197,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Belgium,2019,214,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Belgium,2020,180,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Belgium,2021,179,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Belgium,2022,196,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Bulgaria,2008,447,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Bulgaria,2009,312,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Bulgaria,2010,312,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Bulgaria,2011,235,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Bulgaria,2012,233,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Bulgaria,2013,227,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Bulgaria,2014,251,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Bulgaria,2015,269,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Bulgaria,2016,238,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Bulgaria,2017,200,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Bulgaria,2018,213,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Bulgaria,2019,232,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Bulgaria,2020,144,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Bulgaria,2021,164,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Bulgaria,2022,170,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Switzerland,2001,204,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Switzerland,2002,164,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Switzerland,2003,171,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Switzerland,2004,191,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Switzerland,2005,137,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Switzerland,2006,124,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Switzerland,2007,141,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Switzerland,2008,135,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Switzerland,2009,137,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Switzerland,2010,114,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Switzerland,2011,133,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Switzerland,2012,125,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Switzerland,2013,113,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Switzerland,2014,93,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Switzerland,2015,119,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Switzerland,2016,88,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Switzerland,2017,87,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Switzerland,2018,103,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Switzerland,2019,65,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Switzerland,2020,104,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Switzerland,2021,83,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Switzerland,2022,87,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Cyprus,2005,61,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Cyprus,2006,53,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Cyprus,2007,49,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Cyprus,2008,57,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Cyprus,2009,42,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Cyprus,2010,42,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Cyprus,2011,40,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Cyprus,2012,31,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Cyprus,2013,30,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Cyprus,2014,34,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Cyprus,2015,37,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Cyprus,2016,35,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Cyprus,2017,38,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Cyprus,2018,26,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Cyprus,2019,32,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Cyprus,2020,29,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Cyprus,2021,27,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Cyprus,2022,25,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Czechia,2000,613,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Czechia,2001,525,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Czechia,2002,570,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Czechia,2003,556,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Czechia,2004,525,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Czechia,2005,503,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Czechia,2006,427,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Czechia,2007,442,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Czechia,2008,444,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Czechia,2009,329,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Czechia,2010,291,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Czechia,2011,280,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Czechia,2012,265,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Czechia,2013,241,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Czechia,2014,234,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Czechia,2015,220,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Czechia,2016,215,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Czechia,2017,193,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Czechia,2018,217,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Czechia,2019,187,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Czechia,2020,154,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Czechia,2021,187,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Czechia,2022,161,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Germany,2000,1829,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Germany,2001,1726,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Germany,2002,1684,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Germany,2003,1646,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Germany,2004,1484,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Germany,2005,1471,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Germany,2006,1384,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Germany,2007,1335,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Germany,2008,1261,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Germany,2009,1225,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Germany,2010,1011,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Germany,2011,1115,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Germany,2012,1062,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Germany,2013,977,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Germany,2014,983,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Germany,2015,1048,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Germany,2016,960,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Germany,2017,976,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Germany,2018,984,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Germany,2019,932,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Germany,2020,810,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Germany,2021,746,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Germany,2022,881,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Denmark,2000,181,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Denmark,2001,125,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Denmark,2002,126,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Denmark,2003,114,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Denmark,2004,120,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Denmark,2005,95,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Denmark,2006,101,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Denmark,2007,129,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Denmark,2008,129,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Denmark,2009,92,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Denmark,2010,78,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Denmark,2011,69,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Denmark,2012,59,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Denmark,2013,59,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Denmark,2014,46,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Denmark,2015,62,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Denmark,2016,66,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Denmark,2017,53,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Denmark,2018,49,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Denmark,2019,64,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Denmark,2020,52,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Denmark,2021,45,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Denmark,2022,47,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Estonia,2005,46,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Estonia,2006,46,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Estonia,2007,63,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Estonia,2008,41,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Estonia,2009,19,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Estonia,2010,14,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Estonia,2011,25,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Estonia,2014,22,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Estonia,2016,20,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Estonia,2017,14,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Estonia,2018,13,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Estonia,2019,17,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Estonia,2020,17,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Estonia,2021,11,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Estonia,2022,18,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Greece,2000,694,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Greece,2001,830,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Greece,2002,718,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Greece,2003,716,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Greece,2004,766,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Greece,2005,758,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Greece,2006,774,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Greece,2007,724,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Greece,2008,744,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Greece,2009,646,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Greece,2010,593,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Greece,2011,559,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Greece,2012,499,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Greece,2013,464,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Greece,2014,401,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Greece,2015,388,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Greece,2016,427,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Greece,2017,340,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Greece,2018,367,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Greece,2019,370,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Greece,2020,325,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Greece,2021,314,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Spain,2000,1061,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Spain,2001,960,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Spain,2002,900,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Spain,2003,912,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Spain,2004,894,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Spain,2005,779,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Spain,2006,724,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Spain,2007,728,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Spain,2008,621,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Spain,2009,576,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Spain,2010,539,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Spain,2011,446,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Spain,2012,452,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Spain,2013,440,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Spain,2014,437,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Spain,2015,441,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Spain,2016,519,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Spain,2017,509,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Spain,2018,489,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Spain,2019,519,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Spain,2020,395,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Spain,2021,417,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Spain,2022,473,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,European Union - 27 countries (from 2020),2000,16897,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,European Union - 27 countries (from 2020),2001,16676,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,European Union - 27 countries (from 2020),2002,16040,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,European Union - 27 countries (from 2020),2003,15279,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,European Union - 27 countries (from 2020),2004,14999,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,European Union - 27 countries (from 2020),2005,14902,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,European Union - 27 countries (from 2020),2006,13845,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,European Union - 27 countries (from 2020),2007,14221,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,European Union - 27 countries (from 2020),2008,14155,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,European Union - 27 countries (from 2020),2009,12521,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,European Union - 27 countries (from 2020),2010,11197,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,European Union - 27 countries (from 2020),2011,10768,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,European Union - 27 countries (from 2020),2012,9848,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,European Union - 27 countries (from 2020),2013,9120,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,European Union - 27 countries (from 2020),2014,9108,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,European Union - 27 countries (from 2020),2015,8891,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,European Union - 27 countries (from 2020),2016,9101,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,European Union - 27 countries (from 2020),2017,8982,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,European Union - 27 countries (from 2020),2018,8939,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,European Union - 27 countries (from 2020),2019,8809,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,European Union - 27 countries (from 2020),2020,7455,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,European Union - 27 countries (from 2020),2021,7590,p,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,European Union - 27 countries (from 2020),2022,7478,p,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Finland,2000,103,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Finland,2001,113,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Finland,2002,105,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Finland,2003,101,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Finland,2004,82,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Finland,2005,101,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Finland,2006,93,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Finland,2007,81,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Finland,2008,108,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Finland,2009,76,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Finland,2010,63,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Finland,2011,74,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Finland,2012,56,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Finland,2013,57,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Finland,2014,62,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Finland,2015,75,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Finland,2016,63,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Finland,2017,57,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Finland,2018,62,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Finland,2019,36,,
ESTAT:SDG_11_40(1.0),09/01/25 23:00:00,Annual,Urban roads,Number,Finland,2020,62,,
