unit,country,year,value
Percentage,Liechtenstein,2020,2.8
Percentage,Liechtenstein,2021,0.3
Percentage,Liechtenstein,2022,0.0
Percentage,Liechtenstein,2023,0.0
Percentage,Lithuania,2000,0.0
Percentage,Lithuania,2001,0.0
Percentage,Lithuania,2002,23.4
Percentage,Lithuania,2003,4.6
Percentage,Lithuania,2004,0.0
Percentage,Lithuania,2005,0.0
Percentage,Lithuania,2006,5.9
Percentage,Lithuania,2007,0.0
Percentage,Lithuania,2008,1.3
Percentage,Lithuania,2009,1.6
Percentage,Lithuania,2010,0.4
Percentage,Lithuania,2011,0.0
Percentage,Lithuania,2012,0.0
Percentage,Lithuania,2013,0.0
Percentage,Lithuania,2014,0.0
Percentage,Lithuania,2015,1.0
Percentage,Lithuania,2016,0.1
Percentage,Lithuania,2017,0.0
Percentage,Lithuania,2018,15.5
Percentage,Lithuania,2019,50.2
Percentage,Lithuania,2020,3.4
Percentage,Lithuania,2021,2.1
Percentage,Lithuania,2022,0.0
Percentage,Lithuania,2023,32.0
Percentage,Luxembourg,2000,0.0
Percentage,Luxembourg,2001,0.0
Percentage,Luxembourg,2002,0.0
Percentage,Luxembourg,2003,0.0
Percentage,Luxembourg,2004,0.0
Percentage,Luxembourg,2005,0.0
Percentage,Luxembourg,2006,0.0
Percentage,Luxembourg,2007,0.0
Percentage,Luxembourg,2008,0.0
Percentage,Luxembourg,2009,0.0
Percentage,Luxembourg,2010,0.0
Percentage,Luxembourg,2011,22.5
Percentage,Luxembourg,2012,0.0
Percentage,Luxembourg,2013,0.0
Percentage,Luxembourg,2014,0.0
Percentage,Luxembourg,2015,0.0
Percentage,Luxembourg,2016,0.0
Percentage,Luxembourg,2017,7.2
Percentage,Luxembourg,2018,12.9
Percentage,Luxembourg,2019,17.1
Percentage,Luxembourg,2020,69.8
Percentage,Luxembourg,2021,0.0
Percentage,Luxembourg,2022,70.5
Percentage,Luxembourg,2023,0.1
Percentage,Latvia,2000,0.9
Percentage,Latvia,2001,0.0
Percentage,Latvia,2002,14.0
Percentage,Latvia,2003,11.5
Percentage,Latvia,2004,0.0
Percentage,Latvia,2005,0.0
Percentage,Latvia,2006,22.0
Percentage,Latvia,2007,0.0
Percentage,Latvia,2008,0.1
Percentage,Latvia,2009,3.5
Percentage,Latvia,2010,8.2
Percentage,Latvia,2011,0.0
Percentage,Latvia,2012,0.0
Percentage,Latvia,2013,0.1
Percentage,Latvia,2014,0.4
Percentage,Latvia,2015,0.4
Percentage,Latvia,2016,0.9
Percentage,Latvia,2017,0.1
Percentage,Latvia,2018,7.4
Percentage,Latvia,2019,19.2
Percentage,Latvia,2020,1.6
Percentage,Latvia,2021,4.8
Percentage,Latvia,2022,1.0
Percentage,Latvia,2023,10.7
Percentage,Montenegro,2000,15.2
Percentage,Montenegro,2001,0.0
Percentage,Montenegro,2002,0.0
Percentage,Montenegro,2003,7.8
Percentage,Montenegro,2004,0.0
Percentage,Montenegro,2005,0.0
Percentage,Montenegro,2006,0.0
Percentage,Montenegro,2007,0.2
Percentage,Montenegro,2008,0.0
Percentage,Montenegro,2009,0.0
Percentage,Montenegro,2010,0.0
Percentage,Montenegro,2011,3.6
Percentage,Montenegro,2012,31.7
Percentage,Montenegro,2013,0.0
Percentage,Montenegro,2014,0.0
Percentage,Montenegro,2015,3.3
Percentage,Montenegro,2016,0.0
Percentage,Montenegro,2017,9.2
Percentage,Montenegro,2018,0.0
Percentage,Montenegro,2019,0.2
Percentage,Montenegro,2020,1.0
Percentage,Montenegro,2021,19.9
Percentage,Montenegro,2022,26.5
Percentage,Montenegro,2023,0.0
Percentage,North Macedonia,2000,34.5
Percentage,North Macedonia,2001,36.8
Percentage,North Macedonia,2002,0.9
Percentage,North Macedonia,2003,0.2
Percentage,North Macedonia,2004,0.0
Percentage,North Macedonia,2005,0.0
Percentage,North Macedonia,2006,0.0
Percentage,North Macedonia,2007,3.7
Percentage,North Macedonia,2008,0.0
Percentage,North Macedonia,2009,0.0
Percentage,North Macedonia,2010,0.0
Percentage,North Macedonia,2011,0.0
Percentage,North Macedonia,2012,3.0
Percentage,North Macedonia,2013,0.0
Percentage,North Macedonia,2014,0.0
Percentage,North Macedonia,2015,0.0
Percentage,North Macedonia,2016,0.0
Percentage,North Macedonia,2017,33.3
Percentage,North Macedonia,2018,0.0
Percentage,North Macedonia,2019,2.2
Percentage,North Macedonia,2020,0.0
Percentage,North Macedonia,2021,10.9
Percentage,North Macedonia,2022,2.9
Percentage,North Macedonia,2023,0.0
Percentage,Malta,2000,0.0
Percentage,Malta,2001,0.0
Percentage,Malta,2002,1.6
Percentage,Malta,2003,0.0
Percentage,Malta,2004,0.0
Percentage,Malta,2005,0.0
Percentage,Malta,2006,0.0
Percentage,Malta,2007,0.0
Percentage,Malta,2008,0.0
Percentage,Malta,2009,0.0
Percentage,Malta,2010,33.7
Percentage,Malta,2011,0.0
Percentage,Malta,2012,0.0
Percentage,Malta,2013,19.3
Percentage,Malta,2014,0.0
Percentage,Malta,2015,0.0
Percentage,Malta,2016,67.7
Percentage,Malta,2017,0.0
Percentage,Malta,2018,15.7
Percentage,Malta,2019,0.0
Percentage,Malta,2020,0.0
Percentage,Malta,2021,0.3
Percentage,Malta,2022,0.0
Percentage,Malta,2023,0.0
Percentage,Netherlands,2000,0.0
Percentage,Netherlands,2001,0.0
Percentage,Netherlands,2002,0.0
Percentage,Netherlands,2003,0.1
Percentage,Netherlands,2004,0.0
Percentage,Netherlands,2005,0.0
Percentage,Netherlands,2006,0.0
Percentage,Netherlands,2007,0.0
Percentage,Netherlands,2008,0.0
Percentage,Netherlands,2009,0.0
Percentage,Netherlands,2010,0.0
Percentage,Netherlands,2011,0.0
Percentage,Netherlands,2012,0.0
Percentage,Netherlands,2013,0.0
Percentage,Netherlands,2014,0.0
Percentage,Netherlands,2015,0.0
Percentage,Netherlands,2016,0.0
Percentage,Netherlands,2017,0.1
Percentage,Netherlands,2018,26.5
Percentage,Netherlands,2019,5.2
Percentage,Netherlands,2020,16.9
Percentage,Netherlands,2021,0.0
Percentage,Netherlands,2022,17.9
Percentage,Netherlands,2023,0.0
Percentage,Norway,2000,0.0
Percentage,Norway,2001,0.0
Percentage,Norway,2002,1.7
Percentage,Norway,2003,1.4
Percentage,Norway,2004,0.1
Percentage,Norway,2005,0.2
Percentage,Norway,2006,0.8
Percentage,Norway,2007,0.0
Percentage,Norway,2008,0.9
Percentage,Norway,2009,0.1
Percentage,Norway,2010,0.4
Percentage,Norway,2011,0.9
Percentage,Norway,2012,0.3
Percentage,Norway,2013,1.0
Percentage,Norway,2014,5.5
Percentage,Norway,2015,1.5
Percentage,Norway,2016,0.7
Percentage,Norway,2017,0.4
Percentage,Norway,2018,5.2
Percentage,Norway,2019,2.1
Percentage,Norway,2020,1.0
Percentage,Norway,2021,7.9
Percentage,Norway,2022,1.1
Percentage,Norway,2023,2.2
Percentage,Poland,2000,2.2
Percentage,Poland,2001,0.0
Percentage,Poland,2002,1.5
Percentage,Poland,2003,13.9
Percentage,Poland,2004,1.3
Percentage,Poland,2005,0.7
Percentage,Poland,2006,4.5
Percentage,Poland,2007,0.1
Percentage,Poland,2008,0.0
Percentage,Poland,2009,0.0
Percentage,Poland,2010,0.0
Percentage,Poland,2011,0.0
Percentage,Poland,2012,6.2
Percentage,Poland,2013,0.1
Percentage,Poland,2014,0.1
Percentage,Poland,2015,18.0
Percentage,Poland,2016,3.1
Percentage,Poland,2017,0.7
Percentage,Poland,2018,5.4
Percentage,Poland,2019,14.5
Percentage,Poland,2020,2.6
Percentage,Poland,2021,1.8
Percentage,Poland,2022,7.2
Percentage,Poland,2023,8.0
Percentage,Portugal,2000,0.0
Percentage,Portugal,2001,0.0
Percentage,Portugal,2002,3.1
Percentage,Portugal,2003,0.0
Percentage,Portugal,2004,0.0
Percentage,Portugal,2005,61.6
Percentage,Portugal,2006,0.0
Percentage,Portugal,2007,0.0
Percentage,Portugal,2008,0.3
Percentage,Portugal,2009,14.7
Percentage,Portugal,2010,0.0
Percentage,Portugal,2011,2.4
Percentage,Portugal,2012,35.5
Percentage,Portugal,2013,0.0
Percentage,Portugal,2014,0.1
Percentage,Portugal,2015,3.7
Percentage,Portugal,2016,0.0
Percentage,Portugal,2017,1.7
Percentage,Portugal,2018,0.0
Percentage,Portugal,2019,3.2
Percentage,Portugal,2020,0.0
Percentage,Portugal,2021,0.0
Percentage,Portugal,2022,43.2
Percentage,Portugal,2023,6.8
Percentage,Romania,2000,12.2
Percentage,Romania,2001,1.2
Percentage,Romania,2002,2.0
Percentage,Romania,2003,13.7
Percentage,Romania,2004,0.5
Percentage,Romania,2005,0.0
Percentage,Romania,2006,0.0
Percentage,Romania,2007,6.5
Percentage,Romania,2008,0.4
Percentage,Romania,2009,1.1
Percentage,Romania,2010,0.0
Percentage,Romania,2011,0.1
Percentage,Romania,2012,17.1
Percentage,Romania,2013,1.0
Percentage,Romania,2014,0.4
Percentage,Romania,2015,0.8
Percentage,Romania,2016,0.1
Percentage,Romania,2017,1.1
Percentage,Romania,2018,0.0
Percentage,Romania,2019,0.2
Percentage,Romania,2020,12.1
Percentage,Romania,2021,0.8
Percentage,Romania,2022,14.9
Percentage,Romania,2023,1.3
Percentage,Serbia,2000,44.2
Percentage,Serbia,2001,5.5
Percentage,Serbia,2002,0.6
Percentage,Serbia,2003,9.0
Percentage,Serbia,2004,0.0
Percentage,Serbia,2005,0.0
Percentage,Serbia,2006,0.0
Percentage,Serbia,2007,6.9
Percentage,Serbia,2008,0.0
Percentage,Serbia,2009,0.0
Percentage,Serbia,2010,0.0
Percentage,Serbia,2011,0.5
Percentage,Serbia,2012,19.3
Percentage,Serbia,2013,1.3
Percentage,Serbia,2014,0.0
Percentage,Serbia,2015,0.4
Percentage,Serbia,2016,0.0
Percentage,Serbia,2017,2.8
Percentage,Serbia,2018,0.0
Percentage,Serbia,2019,0.0
Percentage,Serbia,2020,0.6
Percentage,Serbia,2021,5.2
Percentage,Serbia,2022,15.5
Percentage,Serbia,2023,0.0
Percentage,Sweden,2000,0.0
Percentage,Sweden,2001,0.0
Percentage,Sweden,2002,0.9
Percentage,Sweden,2003,3.5
Percentage,Sweden,2004,1.0
Percentage,Sweden,2005,0.3
Percentage,Sweden,2006,2.5
Percentage,Sweden,2007,0.5
Percentage,Sweden,2008,0.6
Percentage,Sweden,2009,1.3
Percentage,Sweden,2010,1.2
Percentage,Sweden,2011,0.3
Percentage,Sweden,2012,0.0
Percentage,Sweden,2013,0.2
Percentage,Sweden,2014,0.9
Percentage,Sweden,2015,1.5
Percentage,Sweden,2016,1.9
Percentage,Sweden,2017,4.0
Percentage,Sweden,2018,14.7
Percentage,Sweden,2019,6.2
Percentage,Sweden,2020,4.0
Percentage,Sweden,2021,5.8
Percentage,Sweden,2022,2.6
Percentage,Sweden,2023,3.1
Percentage,Slovenia,2000,7.6
Percentage,Slovenia,2001,0.0
Percentage,Slovenia,2002,0.6
Percentage,Slovenia,2003,37.6
Percentage,Slovenia,2004,0.0
Percentage,Slovenia,2005,0.0
Percentage,Slovenia,2006,0.0
Percentage,Slovenia,2007,0.1
Percentage,Slovenia,2008,0.0
Percentage,Slovenia,2009,0.0
Percentage,Slovenia,2010,0.0
Percentage,Slovenia,2011,3.1
Percentage,Slovenia,2012,15.5
Percentage,Slovenia,2013,0.0
Percentage,Slovenia,2014,0.0
Percentage,Slovenia,2015,0.3
Percentage,Slovenia,2016,0.2
Percentage,Slovenia,2017,7.6
Percentage,Slovenia,2018,0.2
Percentage,Slovenia,2019,0.3
Percentage,Slovenia,2020,0.7
Percentage,Slovenia,2021,5.6
Percentage,Slovenia,2022,55.5
Percentage,Slovenia,2023,0.3
Percentage,Slovakia,2000,1.7
Percentage,Slovakia,2001,0.0
Percentage,Slovakia,2002,0.3
Percentage,Slovakia,2003,15.3
Percentage,Slovakia,2004,0.0
Percentage,Slovakia,2005,0.0
Percentage,Slovakia,2006,0.0
Percentage,Slovakia,2007,1.1
Percentage,Slovakia,2008,0.0
Percentage,Slovakia,2009,0.3
Percentage,Slovakia,2010,0.0
Percentage,Slovakia,2011,0.0
Percentage,Slovakia,2012,28.7
Percentage,Slovakia,2013,1.3
Percentage,Slovakia,2014,0.8
Percentage,Slovakia,2015,7.4
Percentage,Slovakia,2016,0.6
Percentage,Slovakia,2017,6.1
Percentage,Slovakia,2018,1.4
Percentage,Slovakia,2019,0.4
Percentage,Slovakia,2020,0.0
Percentage,Slovakia,2021,0.6
Percentage,Slovakia,2022,20.3
Percentage,Slovakia,2023,0.7
Percentage,Türkiye,2000,4.9
Percentage,Türkiye,2001,5.4
Percentage,Türkiye,2002,0.0
Percentage,Türkiye,2003,1.6
Percentage,Türkiye,2004,0.3
Percentage,Türkiye,2005,0.1
Percentage,Türkiye,2006,0.5
Percentage,Türkiye,2007,11.8
Percentage,Türkiye,2008,12.1
Percentage,Türkiye,2009,0.2
Percentage,Türkiye,2010,0.6
Percentage,Türkiye,2011,0.0
Percentage,Türkiye,2012,0.1
Percentage,Türkiye,2013,0.7
Percentage,Türkiye,2014,4.9
Percentage,Türkiye,2015,0.0
Percentage,Türkiye,2016,2.2
Percentage,Türkiye,2017,7.1
Percentage,Türkiye,2018,0.8
Percentage,Türkiye,2019,1.9
Percentage,Türkiye,2020,3.1
Percentage,Türkiye,2021,20.4
Percentage,Türkiye,2022,7.9
Percentage,Türkiye,2023,2.1
Percentage,Kosovo*,2000,16.4
Percentage,Kosovo*,2001,2.9
Percentage,Kosovo*,2002,0.0
Percentage,Kosovo*,2003,3.3
Percentage,Kosovo*,2004,0.0
Percentage,Kosovo*,2005,0.0
Percentage,Kosovo*,2006,0.0
Percentage,Kosovo*,2007,0.5
Percentage,Kosovo*,2008,0.0
Percentage,Kosovo*,2009,0.0
Percentage,Kosovo*,2010,0.0
Percentage,Kosovo*,2011,1.0
Percentage,Kosovo*,2012,12.5
Percentage,Kosovo*,2013,0.0
Percentage,Kosovo*,2014,0.0
Percentage,Kosovo*,2015,0.7
Percentage,Kosovo*,2016,0.0
Percentage,Kosovo*,2017,0.4
Percentage,Kosovo*,2018,0.0
Percentage,Kosovo*,2019,7.6
Percentage,Kosovo*,2020,3.2
Percentage,Kosovo*,2021,15.2
Percentage,Kosovo*,2022,13.3
Percentage,Kosovo*,2023,0.0
